Day fraction since midnight on 	pH probe (pH)
0.6304070584	6.3588061333
0.6304186490	6.3844661713
0.6304302164	6.3788423538
0.6304417838	6.3921623230
0.6304533744	6.3993058205
0.6304649417	6.4229631424
0.6304765092	6.4079003334
0.6304880766	6.4359550476
0.6304996670	6.4266371727
0.6305112346	6.3850388527
0.6305228020	6.3640646935
0.6305343694	6.3814477921
0.6305459598	6.3889451027
0.6305575274	6.3931598663
0.6305691179	6.3863611221
0.6305806853	6.3893594742
0.6305922528	6.3804554939
0.6306038202	6.4070057869
0.6306153875	6.4234390259
0.6306269781	6.4294080734
0.6306385456	6.4361629486
0.6306501130	6.4429607391
0.6306617035	6.4566569328
0.6306732709	6.4192686081
0.6306848429	6.3784685135
0.6306964361	6.3569321632
0.6307079801	6.3537044525
0.6307195709	6.3539004326
0.6307311383	6.3637323380
0.6307427057	6.3739886284
0.6307542961	6.3594727516
0.6307658635	6.3467135429
0.6307774311	6.3455386162
0.6307889983	6.3548927307
0.6308005891	6.3800644875
0.6308121565	6.3911013603
0.6308237239	6.4141931534
0.6308353144	6.4206585884
0.6308468819	6.4022040367
0.6308584724	6.3716635704
0.6308700167	6.3696675301
0.6308816072	6.3656411171
0.6308931747	6.3387346268
0.6309047419	6.3315258026
0.6309163326	6.3518638611
0.6309279000	6.3489408493
0.6309394674	6.3532462120
0.6309510349	6.3554830551
0.6309626254	6.3455243111
0.6309742158	6.3503637314
0.6309857833	6.3350138664
0.6309973508	6.3278059959
0.6310089182	6.3518276215
0.6310205088	6.3283882141
0.6310320531	6.3358778954
0.6310436436	6.3442330360
0.6310552342	6.3585510254
0.6310667782	6.3566751480
0.6310783572	6.3698277473
0.6310899248	6.3911695480
0.6311015152	6.3930697441
0.6311130826	6.3870453835
0.6311246502	6.4084358215
0.6311362408	6.4218764305
0.6311478082	6.3946557045
0.6311593756	6.3622455597
0.6311709430	6.3474144936
0.6311825336	6.3488841057
0.6311941010	6.3445129395
0.6312056684	6.3374152184
0.6312172589	6.3461036682
0.6312288264	6.3626995087
0.6312403938	6.3703484535
0.6312519610	6.3698287010
0.6312635517	6.3573408127
0.6312751192	6.3594441414
0.6312866866	6.3541936874
0.6312982769	6.3678398132
0.6313098445	6.3826727867
0.6313214120	6.3935165405
0.6313329794	6.4007692337
0.6313445699	6.4029521942
0.6313561373	6.3906908035
0.6313677047	6.3548517227
0.6313792953	6.3398389816
0.6313908625	6.3220252991
0.6314024301	6.3181529045
0.6314140207	6.3242540359
0.6314255881	6.3337140083
0.6314371555	6.3451552391
0.6314487229	6.3425655365
0.6314603134	6.3433265686
0.6314718809	6.3734698296
0.6314834483	6.4047341347
0.6314950389	6.4183826447
0.6315066063	6.3875055313
0.6315181737	6.3592114449
0.6315297411	6.3394560814
0.6315413317	6.3565011024
0.6315528989	6.3862562180
0.6315644665	6.3863430023
0.6315760354	6.3537702560
0.6315876260	6.3536052704
0.6315991956	6.3359279633
0.6316107630	6.3266735077
0.6316223535	6.3250379562
0.6316339210	6.3176541328
0.6316454884	6.3192639351
0.6316570558	6.3365345001
0.6316686463	6.3596177101
0.6316802138	6.3755054474
0.6316917812	6.4042310715
0.6317033717	6.4011745453
0.6317149391	6.3649382591
0.6317265066	6.3486347198
0.6317380740	6.3580050468
0.6317496643	6.3444166183
0.6317612319	6.3241991997
0.6317727994	6.3287110329
0.6317843899	6.3420605659
0.6317959571	6.3425426483
0.6318075247	6.3375186920
0.6318190922	6.3236875534
0.6318306825	6.3287019730
0.6318422733	6.3406009674
0.6318538175	6.3547949791
0.6318654079	6.3604288101
0.6318769755	6.3779511452
0.6318885429	6.3972830772
0.6319001103	6.3821315765
0.6319117007	6.3806524277
0.6319232683	6.3585495949
0.6319348357	6.3470001221
0.6319464263	6.3456859589
0.6319579937	6.3431310654
0.6319695609	6.3401689529
0.6319811283	6.3294816017
0.6319927188	6.3225193024
0.6320042865	6.3208527565
0.6320158539	6.3258171082
0.6320274444	6.3449344635
0.6320390119	6.3400664330
0.6320505793	6.3467016220
0.6320621467	6.3648767471
0.6320737372	6.3454494476
0.6320853047	6.3281626701
0.6320968785	6.3179688454
0.6321084460	6.3263106346
0.6321200365	6.3561110497
0.6321316039	6.3562541008
0.6321431733	6.3505244255
0.6321547429	6.3374881744
0.6321663335	6.3393592834
0.6321779007	6.3460664749
0.6321894698	6.3313946724
0.6322010391	6.3286018372
0.6322126294	6.3218669891
0.6322241971	6.3305106163
0.6322357645	6.3359889984
0.6322473319	6.3195815086
0.6322589224	6.3427801132
0.6322704896	6.3320951462
0.6322820591	6.3229441643
0.6322936497	6.3276147842
0.6323052171	6.3456306458
0.6323167867	6.3360853195
0.6323283539	6.3379502296
0.6323399447	6.3267621994
0.6323515121	6.3277630806
0.6323630819	6.3267116547
0.6323746493	6.3260159492
0.6323862208	6.3128294945
0.6323978113	6.3224277496
0.6324093788	6.3333778381
0.6324209462	6.3316516876
0.6324325367	6.3557682037
0.6324441039	6.3627281189
0.6324556716	6.3440666199
0.6324672620	6.3457212448
0.6324788295	6.3633193970
0.6324904200	6.3753385544
0.6325019643	6.3669118881
0.6325135549	6.3386893272
0.6325251221	6.3345789909
0.6325366897	6.3305139542
0.6325482803	6.3301138878
0.6325598477	6.3270711899
0.6325714151	6.3335022926
0.6325829825	6.3402819633
0.6325945729	6.3409056664
0.6326061520	6.3515062332
0.6326177195	6.3635249138
0.6326292982	6.3747758865
0.6326408659	6.3501553535
0.6326524333	6.3546943665
0.6326640007	6.3680844307
0.6326755912	6.3709774017
0.6326871587	6.3566761017
0.6326987261	6.3684659004
0.6327103166	6.3460183144
0.6327218841	6.3712177277
0.6327334515	6.3450689316
0.6327450189	6.3267302513
0.6327566094	6.3461470604
0.6327681998	6.3497476578
0.6327797440	6.3372068405
0.6327913348	6.3453278542
0.6328029022	6.3432388306
0.6328144694	6.3662929535
0.6328260369	6.4049615860
0.6328376276	6.4243049622
0.6328491948	6.4151926041
0.6328607757	6.3625459671
0.6328723431	6.3557524681
0.6328839124	6.3300814629
0.6328955030	6.3252768517
0.6329070704	6.3424348831
0.6329186410	6.3312377930
0.6329302084	6.3301115036
0.6329417992	6.3273634911
0.6329533548	6.3260159492
0.6329649456	6.3372731209
0.6329765162	6.3378987312
0.6329880836	6.3440408707
0.6329996510	6.3536272049
0.6330112416	6.3473773003
0.6330228090	6.3241634369
0.6330343788	6.3063797951
0.6330459462	6.3095235825
0.6330575369	6.3296976089
0.6330691041	6.3629360199
0.6330806947	6.3731708527
0.6330922623	6.3426632881
0.6331038297	6.3246965408
0.6331153971	6.3158836365
0.6331269646	6.3284883499
0.6331385549	6.3261313438
0.6331501223	6.3309450150
0.6331616924	6.3510179520
0.6331732598	6.3752245903
0.6331848504	6.3933668137
0.6331964198	6.3802580833
0.6332079871	6.3777060509
0.6332195775	6.3988032341
0.6332311450	6.4108796120
0.6332427126	6.4350657463
0.6332542799	6.4366364479
0.6332658706	6.4005694389
0.6332774380	6.3618092537
0.6332890054	6.3235726357
0.6333005957	6.3123273849
0.6333121633	6.3216629028
0.6333237308	6.3485450745
0.6333352982	6.3749175072
0.6333468885	6.4490199089
0.6333584562	6.4808096886
0.6333700467	6.5108914375
0.6333816139	6.5131978989
0.6333931815	6.5332913399
0.6334047489	6.5659990311
0.6334163164	6.5711154938
0.6334279068	6.5703787804
0.6334394743	6.5830645561
0.6334510417	6.5970687866
0.6334626323	6.6269397736
0.6334741997	6.6483430862
0.6334857671	6.6540007591
0.6334973345	6.6659712791
0.6335089249	6.6760029793
0.6335204970	6.6831550598
0.6335320644	6.6989560127
0.6335436347	6.7163100243
0.6335552251	6.7360949516
0.6335667924	6.7529354095
0.6335783831	6.7631511688
0.6335899272	6.7784085274
0.6336015178	6.7896480560
0.6336130854	6.8213596344
0.6336246528	6.8469967842
0.6336362433	6.8483266830
0.6336478106	6.8632216454
0.6336593782	6.8917684555
0.6336709456	6.8956928253
0.6336825359	6.9057636261
0.6336941033	6.9208135605
0.6337056710	6.9352364540
0.6337172615	6.9508509636
0.6337288287	6.9602642059
0.6337403963	6.9744396210
0.6337519635	6.9741973877
0.6337635559	6.9779634476
0.6337751233	6.9800810814
0.6337866907	6.9926357269
0.6337982813	7.0026631355
0.6338098487	7.0188312531
0.6338214187	7.0290279388
0.6338329860	7.0321979523
0.6338445766	7.0561280251
0.6338561440	7.0774383545
0.6338677139	7.1004004478
0.6338792815	7.0980486870
0.6338908718	7.1046328545
0.6339024395	7.1095552444
0.6339140067	7.1126141548
0.6339255743	7.1347646713
0.6339371648	7.1424384117
0.6339487320	7.1435308456
0.6339602997	7.1551313400
0.6339718902	7.1567072868
0.6339834576	7.1562409401
0.6339950248	7.1689825058
0.6340065924	7.1726102829
0.6340181830	7.1830892563
0.6340297502	7.1870346069
0.6340413176	7.1997475624
0.6340528966	7.2107520103
0.6340644642	7.2263760567
0.6340760430	7.2389225960
0.6340876336	7.2542996407
0.6340992010	7.2630162239
0.6341107684	7.2705368996
0.6341223358	7.2561607361
0.6341339265	7.2592501640
0.6341454994	7.2511477470
0.6341570670	7.2565374374
0.6341686342	7.2689671516
0.6341802248	7.2713494301
0.6341917924	7.2865977287
0.6342033738	7.2963781357
0.6342149460	7.3002400398
0.6342265134	7.3034229279
0.6342380811	7.3059935570
0.6342496483	7.3091077805
0.6342612389	7.3226275444
0.6342728064	7.3271427155
0.6342843736	7.3361210823
0.6342959642	7.3435130119
0.6343075318	7.3531270027
0.6343190990	7.3708920479
0.6343306664	7.3808255196
0.6343422592	7.3894014359
0.6343538266	7.3852410316
0.6343653967	7.3876690865
0.6343769629	7.4013338089
0.6343885534	7.4029383659
0.6344001209	7.3835692406
0.6344117136	7.3797578812
0.6344232808	7.3802452087
0.6344348485	7.3822231293
0.6344464197	7.3846912384
0.6344579872	7.3900732994
0.6344695775	7.4032287598
0.6344811449	7.3907089233
0.6344927125	7.3929157257
0.6345042797	7.3939456940
0.6345158704	7.3970627785
0.6345274379	7.4033899307
0.6345390051	7.4063186646
0.6345505958	7.4120321274
0.6345621633	7.4296779633
0.6345737307	7.4340958595
0.6345853210	7.4341940880
0.6345968886	7.4303593636
0.6346084561	7.4391379356
0.6346200233	7.4413785934
0.6346316138	7.4414548874
0.6346431814	7.4206962585
0.6346547490	7.4235763550
start of  experiment 2
0.6346663163	7.4285073280
0.6346779068	7.4296936989
0.6346894740	7.4280514717
0.6347010416	7.4275069237
0.6347126322	7.4296126366
0.6347241996	7.4232101440
0.6347357670	7.4204406738
0.6347473344	7.4372401237
0.6347589249	7.4576783180
0.6347704922	7.4734845161
0.6347820598	7.4844341278
0.6347936501	7.4874496460
0.6348052178	7.4640884399
0.6348168081	7.4561157227
0.6348283526	7.4471826553
0.6348399432	7.4549598694
0.6348515106	7.4476599693
0.6348630780	7.4353551865
0.6348746685	7.4278936386
0.6348862357	7.4227819443
0.6348978033	7.4263110161
0.6349093939	7.4276504517
0.6349209613	7.4136958122
0.6349325287	7.3974251747
0.6349440961	7.3906402588
0.6349556865	7.3895263672
0.6349672541	7.3736743927
0.6349788214	7.3757038116
0.6349904120	7.3695311546
0.6350019795	7.3696451187
0.6350135469	7.3634524345
0.6350251143	7.3578252792
0.6350367048	7.3515772820
0.6350482723	7.3387327194
0.6350598627	7.3294568062
0.6350714302	7.3213167191
0.6350829976	7.3178620338
0.6350945882	7.3196659088
0.6351061325	7.3197059631
0.6351177230	7.3160009384
0.6351292918	7.3193049431
0.6351408592	7.3176636696
0.6351524284	7.3181080818
0.6351640192	7.3207383156
0.6351755883	7.3276205063
0.6351871573	7.3250622749
0.6351987268	7.3230204582
0.6352103174	7.2963800430
0.6352218848	7.2769699097
0.6352334522	7.2776565552
0.6352450196	7.2816538811
0.6352566101	7.2828388214
0.6352681817	7.2782368660
0.6352797491	7.2759728432
0.6352913200	7.2687540054
0.6353029106	7.2626633644
0.6353144780	7.2603416443
0.6353260454	7.2315192223
0.6353376128	7.2240362167
0.6353492032	7.2226471901
0.6353607708	7.2233533859
0.6353723382	7.2227077484
0.6353839288	7.2112431526
0.6353954962	7.2068843842
0.6354070636	7.2001438141
0.6354186542	7.1899814606
0.6354302216	7.1794881821
0.6354417890	7.1766257286
0.6354533564	7.1672506332
0.6354649469	7.1699404716
0.6354765144	7.1616048813
0.6354880818	7.1572685242
0.6354996492	7.1457228661
0.6355112397	7.1386051178
0.6355228072	7.1269435883
0.6355343745	7.1259384155
0.6355459650	7.1116886139
0.6355575323	7.1171245575
0.6355690997	7.1160302162
0.6355806905	7.1115083694
0.6355922579	7.1120786667
0.6356038253	7.1016993523
0.6356153927	7.0921139717
0.6356269833	7.0943698883
0.6356385533	7.0853471756
0.6356501228	7.0739412308
0.6356616900	7.0739974976
0.6356732807	7.0851030350
0.6356848479	7.0893220901
0.6356964155	7.0877137184
0.6357079827	7.0800299644
0.6357195735	7.0795826912
0.6357311409	7.0666718483
0.6357427083	7.0663557053
0.6357542987	7.0561094284
0.6357658663	7.0466341972
0.6357774337	7.0466771126
0.6357890011	7.0584669113
0.6358005915	7.0593037605
0.6358121591	7.0433855057
0.6358237265	7.0344395638
0.6358353170	7.0257906914
0.6358468845	7.0281319618
0.6358584518	7.0139980316
0.6358700193	7.0088267326
0.6358816098	7.0237469673
0.6358931770	7.0331664085
0.6359047446	7.0377044678
0.6359163352	7.0313873291
0.6359279042	7.0091180801
0.6359394716	7.0081920624
0.6359510390	6.9986386299
0.6359626315	6.9870519638
0.6359741989	6.9751405716
0.6359857661	6.9638133049
0.6359973568	6.9638276100
0.6360089243	6.9622817039
0.6360204917	6.9575910568
0.6360320591	6.9472403526
0.6360436494	6.9548220634
0.6360552170	6.9588704109
0.6360667845	6.9697890282
0.6360783750	6.9774150848
0.6360899424	6.9728722572
0.6361015098	6.9711580276
0.6361130773	6.9747786522
0.6361246678	6.9761929512
0.6361362352	6.9802212715
0.6361478024	6.9840226173
0.6361593932	6.9838318825
0.6361709604	6.9790830612
0.6361825280	6.9724850655
0.6361941185	6.9498901367
0.6362056859	6.9405474663
0.6362172534	6.9231657982
0.6362288208	6.9156155586
0.6362404111	6.9117603302
0.6362519788	6.9090290070
0.6362635497	6.9023380280
0.6362751405	6.8983535767
0.6362867077	6.8997592926
0.6362982751	6.9023995399
0.6363098427	6.9110655785
0.6363214333	6.9050002098
0.6363330007	6.8945202827
0.6363445681	6.9022059441
0.6363561355	6.9002776146
0.6363677261	6.9086713791
0.6363792935	6.8983254433
0.6363908609	6.8929500580
0.6364024318	6.8805942535
0.6364140011	6.8765006065
0.6364255917	6.8780579567
0.6364371591	6.8761291504
0.6364487263	6.8671288490
0.6364603185	6.8830084801
0.6364718860	6.8888940811
0.6364834534	6.8815450668
0.6364950230	6.8734021187
0.6365066133	6.8593187332
0.6365181810	6.8583745956
0.6365297484	6.8505072594
0.6365413389	6.8442668915
0.6365529063	6.8385505676
0.6365644738	6.8303303719
0.6365760412	6.8231701851
0.6365876317	6.8280634880
0.6365991991	6.8191142082
0.6366107665	6.8209400177
0.6366223571	6.8228445053
0.6366339245	6.8166298866
0.6366454975	6.8191733360
0.6366570647	6.8168473244
0.6366686323	6.8169102669
0.6366802229	6.8129682541
0.6366917903	6.8135080338
0.6367033575	6.8137722015
0.6367149480	6.8092761040
0.6367265156	6.8002433777
0.6367380828	6.7952532768
0.6367496505	6.7974920273
0.6367612410	6.8004026413
0.6367728082	6.7983164787
0.6367843758	6.7975788116
0.6367959662	6.7904992104
0.6368075336	6.7911486626
0.6368191012	6.7816967964
0.6368306684	6.7726359367
0.6368422592	6.7706036568
0.6368538497	6.7742276192
0.6368653940	6.7752175331
0.6368769845	6.7731108665
0.6368885520	6.7652049065
0.6369001194	6.7624258995
0.6369116868	6.7556457520
0.6369232773	6.7518191338
0.6369348448	6.7448458672
0.6369464353	6.7419037819
0.6369580027	6.7323141098
0.6369695699	6.7333641052
0.6369811375	6.7387280464
0.6369927074	6.7370719910
0.6370043001	6.7402582169
0.6370158675	6.7304134369
0.6370274347	6.7308897972
0.6370390023	6.7332658768
0.6370505928	6.7309551239
0.6370621834	6.7267408371
0.6370737277	6.7193436623
0.6370853180	6.7314009666
0.6370968856	6.7283101082
0.6371084531	6.7229785919
0.6371200205	6.7191829681
0.6371316128	6.7139248848
0.6371431822	6.7119092941
0.6371547497	6.7167344093
0.6371663171	6.7157111168
0.6371779076	6.7089004517
0.6371894982	6.7074289322
0.6372010424	6.7103767395
0.6372126330	6.7116537094
0.6372242004	6.7153739929
0.6372357678	6.7090921402
0.6372473352	6.7275133133
0.6372589142	6.7277526855
0.6372705047	6.6982622147
0.6372820722	6.6972413063
0.6372936396	6.6895704269
0.6373052070	6.6869883537
0.6373167975	6.6814346313
0.6373283650	6.6777067184
0.6373399555	6.6810441017
0.6373515229	6.6757912636
0.6373630903	6.6808390617
0.6373746809	6.6874313354
0.6373862252	6.6943650246
0.6373978157	6.7013435364
0.6374093830	6.6963181496
0.6374209505	6.6896443367
0.6374325411	6.6784172058
0.6374441085	6.6772241592
0.6374556759	6.6601257324
0.6374672433	6.6567382813
0.6374788339	6.6538543701
0.6374904013	6.6604189873
0.6375019687	6.6508383751
0.6375135592	6.6507253647
0.6375251266	6.6485967636
0.6375366940	6.6502623558
0.6375482615	6.6448812485
0.6375598518	6.6436495781
0.6375714194	6.6406888962
0.6375829866	6.6409335136
0.6375945774	6.6368861198
0.6376061446	6.6312236786
0.6376177122	6.6292433739
0.6376292796	6.6267609596
0.6376408699	6.6274461746
0.6376524376	6.6358928680
0.6376640050	6.6463298798
0.6376755955	6.6450958252
0.6376871629	6.6397290230
0.6376987301	6.6293334961
0.6377103209	6.6216702461
0.6377218883	6.6189327240
0.6377334557	6.6089568138
0.6377450231	6.6137099266
0.6377566137	6.6233234406
0.6377681811	6.6222181320
0.6377797485	6.6137700081
0.6377913390	6.6010823250
0.6378029065	6.6066246033
0.6378144739	6.6113948822
0.6378260413	6.6155614853
0.6378376318	6.6018266678
0.6378491993	6.6009378433
0.6378607667	6.6024694443
0.6378723572	6.5997939110
0.6378839244	6.5887308121
0.6378954920	6.5900640488
0.6379070619	6.5915327072
0.6379186545	6.5940842628
0.6379302219	6.5928792953
0.6379417893	6.5894618034
0.6379533567	6.5895099640
0.6379649473	6.5855317116
0.6379765144	6.5855569839
0.6379880821	6.5746579170
0.6379996724	6.5698766708
0.6380112398	6.5721707344
0.6380228074	6.5743875504
0.6380343747	6.5735526085
0.6380459654	6.5698137283
0.6380575344	6.5700616837
0.6380691016	6.5668649673
0.6380806690	6.5690822601
0.6380922596	6.5672197342
0.6381038270	6.5702648163
0.6381153944	6.5658059120
0.6381269849	6.5543141365
0.6381385546	6.5554132462
0.6381501221	6.5619549751
0.6381616895	6.5606293678
0.6381732800	6.5614871979
0.6381848474	6.5646939278
0.6381964146	6.5531392097
0.6382080054	6.5511364937
0.6382195728	6.5498175621
0.6382311634	6.5497131348
0.6382427076	6.5474057198
0.6382542982	6.2882142067
0.6382658656	6.4544873238
0.6382774330	6.5013237000
0.6382890233	6.5127725601
0.6383005909	6.5098905563
0.6383121815	6.5165953636
0.6383237258	6.5222768784
0.6383353161	6.5281329155
0.6383468838	6.5319519043
0.6383584512	6.5381808281
0.6383700415	6.5395979881
0.6383816091	6.5298995972
0.6383931765	6.5288882256
0.6384047439	6.5186133385
0.6384163345	6.5162768364
0.6384279019	6.5129222870
0.6384394693	6.5106253624
0.6384510599	6.2733521461
0.6384626272	6.4549698830
0.6384741947	6.4801878929
0.6384857852	6.4848299026
0.6384973525	6.4951615334
0.6385089432	6.4930253029
0.6385204873	6.5009422302
0.6385320780	6.5074458122
0.6385436452	6.5057587624
0.6385552360	6.5062336922
0.6385667800	6.5062007904
0.6385783708	6.4933552742
0.6385899416	6.4905939102
0.6386015339	6.4980216026
0.6386130784	6.5051288605
0.6386246687	6.4920949936
0.6386362362	6.4914708138
0.6386478269	6.4873375893
0.6386593943	6.4897313118
0.6386709617	6.4877467155
0.6386825291	6.4813036919
0.6386940966	6.4813923836
0.6387056869	6.4821381569
0.6387172545	6.4743890762
0.6387288219	6.4742565155
0.6387404125	6.4768066406
0.6387519799	6.4721827507
0.6387635473	6.4679565430
0.6387751147	6.4672880173
0.6387867053	6.4693875313
0.6387982727	6.4680676460
0.6388098401	6.4713616371
0.6388214306	6.4655833244
0.6388329980	6.4667830467
0.6388445673	6.4615445137
0.6388561347	6.4578619003
0.6388677252	6.4596619606
0.6388792927	6.4674439430
0.6388908619	6.4598460197
0.6389024293	6.4557147026
0.6389140224	6.4622955322
0.6389255898	6.4563765526
0.6389371573	6.4585361481
0.6389487272	6.4540028572
0.6389603178	6.4620356560
0.6389718852	6.4625353813
0.6389834526	6.4567666054
0.6389950432	6.4470081329
0.6390066106	6.4486160278
0.6390181780	6.4528346062
0.6390297452	6.4472532272
0.6390413360	6.4422712326
0.6390529034	6.4346222878
0.6390644708	6.4359760284
0.6390760613	6.4325251579
0.6390876287	6.4297432899
0.6390991961	6.4308514595
0.6391107636	6.4306373596
0.6391223541	6.4297375679
0.6391339215	6.4288830757
0.6391455121	6.4225549698
0.6391570795	6.4185938835
0.6391686469	6.4144277573
0.6391802143	6.4107937813
0.6391917817	6.4111857414
0.6392033722	6.4088516235
0.6392149397	6.4096302986
0.6392265071	6.4082436562
0.6392380976	6.4133462906
0.6392496650	6.4155402184
0.6392612325	6.4119849205
0.6392727999	6.4059238434
0.6392843904	6.4028425217
0.6392959578	6.3979964256
0.6393075250	6.4031119347
0.6393191158	6.4006376266
0.6393306832	6.4045410156
0.6393422506	6.4045691490
0.6393538178	6.3977389336
0.6393654086	6.3991112709
0.6393769760	6.3949432373
0.6393885434	6.3916974068
0.6394001337	6.3887009621
0.6394117011	6.3853878975
0.6394232686	6.3841381073
0.6394348362	6.3898963928
0.6394464267	6.3912124634
0.6394579939	6.4003825188
0.6394695615	6.3977346420
0.6394811521	6.3974146843
0.6394927193	6.3938398361
0.6395042869	6.3913636208
0.6395158775	6.3906240463
0.6395274449	6.3924469948
0.6395390123	6.3861193657
0.6395505797	6.3733701706
0.6395621703	6.3682417870
0.6395737377	6.3715748787
0.6395853049	6.3799872398
0.6395968956	6.3765983582
0.6396084630	6.3671641350
0.6396200305	6.3656935692
0.6396315979	6.3695220947
0.6396431884	6.3727512360
0.6396547558	6.3673486710
0.6396663232	6.3735585213
0.6396779138	6.3675446510
0.6396894812	6.3573784828
0.6397010486	6.3541893959
0.6397126160	6.3498229980
0.6397242066	6.3531570435
0.6397357740	6.3547506332
0.6397473414	6.3533992767
0.6397589319	6.3532261848
0.6397704993	6.3566665649
0.6397820899	6.3555927277
0.6397936342	6.3535881042
0.6398052292	6.3531785011
0.6398167967	6.3469123840
0.6398283641	6.3481965065
0.6398399315	6.3461627960
0.6398515220	6.3425722122
0.6398630894	6.3490705490
0.6398746569	6.3532738686
0.6398862474	6.3582239151
0.6398978148	6.3591551781
0.6399093822	6.3569970131
0.6399209496	6.3506112099
0.6399325400	6.3550796509
0.6399441076	6.3548736572
0.6399556750	6.3505501747
0.6399672655	6.3487019539
0.6399788331	6.3456363678
0.6399904004	6.3466711044
0.6400019676	6.3490438461
0.6400135584	6.3527216911
0.6400251256	6.3536052704
0.6400367163	6.3540635109
0.6400482837	6.3522005081
0.6400598511	6.3497371674
0.6400714185	6.3335847855
0.6400829857	6.3220930099
0.6400945765	6.3174600601
0.6401061670	6.3103966713
0.6401177113	6.3093109131
0.6401293032	6.3112478256
0.6401408727	6.3098258972
0.6401524402	6.3089528084
0.6401640308	6.3064727783
0.6401755982	6.3088469505
0.6401871698	6.3118958473
0.6401987374	6.3080410957
0.6402103048	6.3009448051
0.6402218954	6.2951898575
0.6402334626	6.2974472046
0.6402450302	6.2955307961
0.6402565974	6.2955317497
0.6402681921	6.2945280075
0.6402797595	6.2955656052
0.6402913269	6.2992482185
0.6403028943	6.2976403236
0.6403144849	6.2913227081
0.6403260523	6.2868590355
0.6403376217	6.2882075310
0.6403491891	6.2903065681
0.6403607796	6.2907443047
0.6403723468	6.2899327278
0.6403839143	6.2980017662
0.6403955050	6.3014626503
0.6404070722	6.2998394966
0.6404186416	6.2879385948
0.6404302090	6.2944102287
0.6404417996	6.2963638306
0.6404533670	6.2911033630
0.6404649344	6.2796530724
0.6404765249	6.2764139175
0.6404880944	6.2760381699
0.6404996618	6.2747268677
0.6405112292	6.2710790634
0.6405228197	6.2702803612
0.6405343872	6.2669086456
0.6405459546	6.2676177025
0.6405575220	6.2634191513
0.6405691126	6.2570085526
0.6405806799	6.2538719177
0.6405922474	6.2573142052
0.6406038379	6.2604584694
0.6406154053	6.2533960342
0.6406269728	6.2491369247
0.6406385633	6.2522597313
0.6406501307	6.2548804283
0.6406616979	6.2585234642
0.6406732655	6.2571549416
0.6406848560	6.2611336708
0.6406964235	6.2628479004
0.6407079954	6.2617464066
0.6407195679	6.2583665848
0.6407311353	6.2525796890
0.6407427258	6.2525262833
0.6407542930	6.2512311935
0.6407658606	6.2539248466
0.6407774512	6.2538247108
0.6407890185	6.2515811920
0.6408006092	6.2508263588
0.6408121534	6.2458457947
0.6408237440	6.2453918457
0.6408353114	6.2468919754
0.6408468788	6.2424287796
0.6408584693	6.2390389442
0.6408700368	6.2390418053
0.6408816042	6.2354884148
0.6408931716	6.2403631210
0.6409047621	6.2428092957
0.6409163527	6.2372107506
0.6409278969	6.2381134033
0.6409394873	6.2342944145
0.6409510549	6.2310771942
0.6409626221	6.2321143150
0.6409742129	6.2339267731
0.6409857803	6.2332553864
0.6409973477	6.2369232178
0.6410089382	6.2404613495
0.6410205054	6.2363600731
0.6410320731	6.2241568565
0.6410436405	6.2178597450
0.6410552119	6.2180414200
0.6410668025	6.2177529335
0.6410783699	6.2133011818
0.6410899373	6.2138500214
0.6411015279	6.2219543457
0.6411130953	6.2203483582
0.6411246627	6.2258720398
0.6411362301	6.2292609215
0.6411478207	6.2153911591
0.6411593881	6.2062354088
0.6411709555	6.2012314796
0.6411825227	6.2052946091
0.6411941134	6.2079625130
0.6412056808	6.2088770866
0.6412172483	6.2087440491
0.6412288388	6.2127542496
0.6412404063	6.2151193619
0.6412519736	6.2105088234
0.6412635410	6.2028026581
0.6412751314	6.1935224533
0.6412866990	6.1927523613
0.6412982664	6.1893410683
0.6413098569	6.1928710938
0.6413214242	6.1915369034
0.6413329952	6.1925029755
0.6413445627	6.1902551651
0.6413561532	6.1924967766
0.6413677207	6.1890959740
0.6413792878	6.1847882271
0.6413908554	6.1868443489
0.6414024460	6.1861991882
0.6414140366	6.1923222542
0.6414255809	6.1984834671
0.6414371737	6.1934423447
0.6414487438	6.1909561157
0.6414603113	6.1934304237
0.6414718787	6.1952042580
0.6414834692	6.1902279854
0.6414950388	6.1815075874
0.6415066086	6.1791496277
0.6415181760	6.1806983948
0.6415297663	6.1773443222
0.6415413337	6.1730446815
0.6415529014	6.1693716049
0.6415644686	6.1625800133
0.6415760593	6.1646809578
0.6415876267	6.1689381599
0.6415991941	6.1750454903
0.6416107846	6.1737155914
0.6416223521	6.1715750694
0.6416339195	6.1711168289
0.6416454869	6.1739006042
0.6416570774	6.1824169159
0.6416686449	6.1800627708
0.6416802354	6.1765508652
0.6416918026	6.1683816910
0.6417033703	6.1602163315
0.6417149377	6.1534748077
0.6417265051	6.1491465569
0.6417380954	6.1497902870
0.6417496862	6.1500482559
0.6417612304	6.1554255486
0.6417728210	6.1581568718
0.6417843920	6.1570796967
0.6417959596	6.1573243141
0.6418075270	6.1561779976
0.6418191175	6.1623139381
0.6418306847	6.1644825935
0.6418422524	6.1653556824
0.6418538198	6.1668682098
0.6418654101	6.1578087807
0.6418770009	6.1546220779
0.6418885451	6.1545672417
0.6419001357	6.1534390450
0.6419117029	6.1531023979
0.6419232936	6.1506471634
0.6419348379	6.1524882317
